generation,individual_id,fitness,population_data
17,3,108.65609233818115,"{'npc0': [[20, 4], [38, 5], [25, 3], [88, 6], [9, 1], [6, 6]], 'npc1': [[61, 6], [8, 4], [56, 7], [25, 3], [52, 8], [37, 2]]}"
17,4,64.49965576696452,"{'npc0': [[28, 3], [83, 7], [44, 5], [7, 3], [1, 1], [19, 5]], 'npc1': [[23, 8], [86, 7], [69, 8], [1, 3], [44, 6], [54, 1]]}"
17,5,70.98314136570899,"{'npc0': [[31, 8], [58, 4], [10, 6], [2, 3], [84, 1], [41, 8]], 'npc1': [[81, 5], [22, 4], [73, 8], [82, 4], [71, 3], [39, 2]]}"
17,6,58.93225856069333,"{'npc0': [[77, 4], [33, 7], [6, 7], [0, 2], [34, 3], [73, 7]], 'npc1': [[2, 2], [37, 5], [51, 2], [77, 1], [57, 7], [79, 7]]}"
17,7,102.40340768254607,"{'npc0': [[63, 6], [18, 4], [48, 6], [44, 4], [86, 7], [44, 7]], 'npc1': [[59, 2], [1, 2], [49, 3], [84, 8], [81, 4], [48, 2]]}"
18,0,104.71447379292091,"{'npc0': [[7, 8], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 8], [17, 7], [80, 4], [38, 5], [37, 2]]}"
18,1,102.680392874074,"{'npc0': [[20, 3], [38, 5], [25, 3], [88, 6], [9, 1], [6, 6]], 'npc1': [[61, 6], [8, 4], [65, 7], [25, 3], [52, 8], [37, 2]]}"
18,2,204.1492484724924,"{'npc0': [[7, 8], [48, 2], [32, 3], [43, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 7], [17, 7], [88, 6], [38, 5], [37, 2]]}"
18,3,102.5463509104635,"{'npc0': [[20, 4], [38, 5], [25, 3], [80, 4], [9, 2], [6, 6]], 'npc1': [[61, 6], [8, 4], [56, 7], [25, 3], [52, 8], [37, 2]]}"
18,4,64.49965576696452,"{'npc0': [[28, 3], [83, 7], [44, 5], [7, 3], [1, 1], [19, 5]], 'npc1': [[23, 8], [86, 7], [69, 8], [1, 3], [44, 6], [54, 1]]}"
18,5,70.98314136570899,"{'npc0': [[31, 8], [58, 4], [10, 6], [2, 3], [84, 1], [41, 8]], 'npc1': [[81, 5], [22, 4], [73, 8], [82, 4], [71, 3], [39, 2]]}"
18,6,58.93225856069333,"{'npc0': [[77, 4], [33, 7], [6, 7], [0, 2], [34, 3], [73, 7]], 'npc1': [[2, 2], [37, 5], [51, 2], [77, 1], [57, 7], [79, 7]]}"
18,7,102.40340768254607,"{'npc0': [[63, 6], [18, 4], [48, 6], [44, 4], [86, 7], [44, 7]], 'npc1': [[59, 2], [1, 2], [49, 3], [84, 8], [81, 4], [48, 2]]}"
19,0,103.37857073211272,"{'npc0': [[7, 8], [48, 2], [32, 4], [43, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 7], [42, 7], [88, 6], [38, 5], [37, 2]]}"
19,1,100.60128131547906,"{'npc0': [[7, 8], [48, 2], [60, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[83, 2], [87, 8], [17, 7], [80, 4], [38, 5], [37, 2]]}"
19,2,65.6183570709786,"{'npc0': [[20, 8], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[7, 8], [87, 7], [17, 7], [24, 6], [38, 5], [37, 2]]}"
19,3,58.72368577915303,"{'npc0': [[65, 2], [48, 2], [32, 3], [43, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 8], [17, 7], [80, 4], [38, 5], [37, 2]]}"
20,0,114.3061792815351,"{'npc0': [[54, 1], [82, 4], [35, 6], [56, 4], [46, 7], [14, 5]], 'npc1': [[2, 3], [80, 4], [22, 4], [29, 8], [2, 1], [80, 5]]}"
20,1,101.52670279138214,"{'npc0': [[15, 3], [81, 6], [40, 2], [77, 8], [87, 4], [53, 6]], 'npc1': [[12, 8], [50, 5], [10, 8], [16, 6], [11, 6], [20, 1]]}"
20,2,206.90219907877298,"{'npc0': [[89, 7], [3, 7], [43, 7], [80, 3], [33, 6], [89, 8]], 'npc1': [[7, 6], [55, 6], [63, 2], [75, 2], [9, 2], [85, 8]]}"
20,3,101.77090350368277,"{'npc0': [[47, 6], [87, 7], [8, 3], [13, 7], [25, 7], [65, 6]], 'npc1': [[26, 4], [2, 3], [79, 8], [21, 1], [45, 6], [34, 3]]}"
20,4,64.20829457205538,"{'npc0': [[85, 4], [52, 2], [50, 2], [63, 6], [70, 7], [6, 5]], 'npc1': [[41, 8], [81, 1], [28, 3], [89, 5], [73, 6], [10, 7]]}"
20,5,60.5454156343353,"{'npc0': [[67, 3], [52, 6], [9, 6], [58, 8], [82, 7], [72, 7]], 'npc1': [[63, 8], [26, 7], [56, 1], [58, 5], [26, 4], [35, 8]]}"
20,6,65.25587337289248,"{'npc0': [[1, 1], [27, 4], [81, 6], [59, 3], [44, 7], [29, 3]], 'npc1': [[54, 7], [17, 4], [23, 4], [67, 7], [87, 4], [65, 1]]}"
20,7,65.361281062515,"{'npc0': [[5, 7], [88, 3], [40, 6], [46, 5], [67, 2], [56, 2]], 'npc1': [[22, 8], [60, 8], [87, 4], [52, 6], [64, 2], [61, 6]]}"
21,0,107.71397790337274,"{'npc0': [[26, 8], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 8], [17, 6], [80, 4], [38, 5], [37, 2]]}"
21,1,63.57524101316775,"{'npc0': [[26, 8], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 8], [17, 6], [80, 4], [38, 5], [37, 2]]}"
21,2,63.70897681543144,"{'npc0': [[7, 1], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 8], [17, 7], [66, 3], [38, 5], [37, 2]]}"
21,3,63.473429599615876,"{'npc0': [[7, 1], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 8], [17, 7], [66, 3], [38, 5], [37, 2]]}"
21,4,201.9964378661771,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
22,0,102.51976502279207,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
22,1,103.19258624475307,"{'npc0': [[26, 8], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 8], [17, 6], [80, 4], [2, 5], [37, 2]]}"
22,2,105.98371289817639,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
22,3,202.9228849616066,"{'npc0': [[26, 8], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 8], [17, 6], [80, 4], [38, 5], [37, 2]]}"
22,4,201.9964378661771,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
23,0,103.67919156352785,"{'npc0': [[26, 8], [48, 2], [66, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [87, 7], [17, 6], [80, 4], [38, 5], [37, 2]]}"
23,1,202.3798028085053,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
23,2,67.37085422836269,"{'npc0': [[2, 3], [48, 2], [32, 3], [0, 5], [70, 1], [49, 7]], 'npc1': [[65, 2], [57, 8], [17, 6], [80, 4], [38, 5], [37, 2]]}"
23,3,71.43295588377512,"{'npc0': [[80, 5], [75, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[26, 8], [49, 5], [8, 3], [66, 3], [36, 7], [89, 3]]}"
23,4,201.9964378661771,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
24,0,102.9372424413026,"{'npc0': [[80, 5], [3, 4], [69, 5], [17, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
24,1,201.84211895062543,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
24,2,201.61183745478365,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [26, 7], [17, 8]], 'npc1': [[54, 3], [49, 4], [46, 3], [66, 3], [36, 7], [89, 3]]}"
24,3,202.40078021436375,"{'npc0': [[80, 5], [3, 4], [17, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 2], [66, 3], [36, 7], [89, 3]]}"
24,4,201.9964378661771,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
25,0,105.49436458610737,"{'npc0': [[80, 5], [3, 4], [17, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 2], [66, 3], [36, 7], [89, 3]]}"
25,1,202.53241283541422,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 7]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [79, 3]]}"
25,2,202.30201233545736,"{'npc0': [[80, 5], [3, 4], [17, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 2], [66, 3], [36, 7], [89, 3]]}"
25,3,202.0506897514128,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
25,4,201.9964378661771,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
26,0,102.62763555206072,"{'npc0': [[37, 1], [88, 5], [88, 8], [21, 8], [30, 6], [10, 7]], 'npc1': [[64, 6], [74, 7], [26, 5], [89, 8], [83, 6], [85, 3]]}"
26,1,103.73882201823061,"{'npc0': [[63, 1], [50, 4], [59, 5], [16, 6], [63, 5], [25, 6]], 'npc1': [[61, 2], [31, 8], [77, 3], [77, 5], [80, 6], [5, 1]]}"
26,2,71.96538856457568,"{'npc0': [[58, 1], [9, 4], [78, 6], [88, 5], [11, 3], [60, 8]], 'npc1': [[51, 2], [31, 8], [81, 8], [36, 4], [48, 6], [3, 2]]}"
26,3,69.53945663773283,"{'npc0': [[44, 5], [33, 1], [11, 5], [48, 2], [29, 8], [18, 2]], 'npc1': [[53, 8], [11, 5], [42, 7], [71, 5], [63, 5], [9, 7]]}"
26,4,63.3305446482112,"{'npc0': [[27, 4], [10, 4], [39, 4], [43, 4], [28, 3], [87, 5]], 'npc1': [[40, 5], [79, 4], [3, 5], [26, 3], [69, 7], [8, 6]]}"
26,5,62.05738238402179,"{'npc0': [[65, 1], [7, 2], [51, 1], [57, 1], [69, 4], [48, 2]], 'npc1': [[63, 8], [73, 6], [49, 3], [82, 1], [6, 1], [64, 7]]}"
26,6,203.2256758971796,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
26,7,108.17182641846897,"{'npc0': [[43, 4], [7, 3], [4, 2], [61, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 5], [83, 8]]}"
27,0,102.07772570325652,"{'npc0': [[52, 7], [55, 6], [48, 2], [65, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 8], [72, 5], [35, 4], [87, 6], [60, 6]]}"
27,1,101.95096946367467,"{'npc0': [[43, 4], [7, 3], [4, 2], [61, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 5], [83, 8]]}"
27,2,103.4786857902146,"{'npc0': [[9, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [17, 5], [35, 4], [87, 6], [60, 6]]}"
27,3,63.37478997546017,"{'npc0': [[43, 4], [7, 3], [4, 2], [61, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 5], [83, 8]]}"
27,4,63.3305446482112,"{'npc0': [[27, 4], [10, 4], [39, 4], [43, 4], [28, 3], [87, 5]], 'npc1': [[40, 5], [79, 4], [3, 5], [26, 3], [69, 7], [8, 6]]}"
27,5,62.05738238402179,"{'npc0': [[65, 1], [7, 2], [51, 1], [57, 1], [69, 4], [48, 2]], 'npc1': [[63, 8], [73, 6], [49, 3], [82, 1], [6, 1], [64, 7]]}"
27,6,203.2256758971796,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
27,7,108.17182641846897,"{'npc0': [[43, 4], [7, 3], [4, 2], [61, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 5], [83, 8]]}"
28,0,100.51628909801258,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
28,1,63.61428575566491,"{'npc0': [[43, 4], [7, 3], [4, 2], [61, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 5], [83, 8]]}"
28,2,202.90005424651395,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [83, 8]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
28,3,60.68626761483546,"{'npc0': [[43, 4], [7, 3], [4, 2], [72, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 4], [81, 6]]}"
28,4,63.3305446482112,"{'npc0': [[27, 4], [10, 4], [39, 4], [43, 4], [28, 3], [87, 5]], 'npc1': [[40, 5], [79, 4], [3, 5], [26, 3], [69, 7], [8, 6]]}"
28,5,62.05738238402179,"{'npc0': [[65, 1], [7, 2], [51, 1], [57, 1], [69, 4], [48, 2]], 'npc1': [[63, 8], [73, 6], [49, 3], [82, 1], [6, 1], [64, 7]]}"
28,6,203.2256758971796,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
28,7,108.17182641846897,"{'npc0': [[43, 4], [7, 3], [4, 2], [61, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 5], [83, 8]]}"
29,0,101.72153465367573,"{'npc0': [[52, 7], [55, 6], [48, 2], [42, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [23, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
29,1,202.06586172148195,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [83, 8]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
29,2,201.59875562240205,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [87, 6], [60, 5]], 'npc1': [[58, 7], [39, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
29,3,103.33213066132912,"{'npc0': [[23, 7], [55, 6], [48, 2], [45, 8], [59, 1], [83, 8]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 5], [59, 1], [81, 6]]}"
29,4,63.3305446482112,"{'npc0': [[27, 4], [10, 4], [39, 4], [43, 4], [28, 3], [87, 5]], 'npc1': [[40, 5], [79, 4], [3, 5], [26, 3], [69, 7], [8, 6]]}"
29,5,62.05738238402179,"{'npc0': [[65, 1], [7, 2], [51, 1], [57, 1], [69, 4], [48, 2]], 'npc1': [[63, 8], [73, 6], [49, 3], [82, 1], [6, 1], [64, 7]]}"
29,6,203.2256758971796,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
29,7,108.17182641846897,"{'npc0': [[43, 4], [7, 3], [4, 2], [61, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 5], [83, 8]]}"
30,0,100.47558951047942,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
30,1,201.93286069838945,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [40, 8]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [15, 6]]}"
30,2,201.9537496072084,"{'npc0': [[52, 7], [55, 6], [48, 2], [35, 4], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
30,3,203.31512576559695,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [83, 8]], 'npc1': [[58, 7], [65, 1], [72, 5], [45, 8], [87, 6], [60, 6]]}"
30,4,63.3305446482112,"{'npc0': [[27, 4], [10, 4], [39, 4], [43, 4], [28, 3], [87, 5]], 'npc1': [[40, 5], [79, 4], [3, 5], [26, 3], [69, 7], [8, 6]]}"
30,5,62.05738238402179,"{'npc0': [[65, 1], [7, 2], [51, 1], [57, 1], [69, 4], [48, 2]], 'npc1': [[63, 8], [73, 6], [49, 3], [82, 1], [6, 1], [64, 7]]}"
30,6,203.2256758971796,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
30,7,108.17182641846897,"{'npc0': [[43, 4], [7, 3], [4, 2], [61, 3], [88, 6], [45, 3]], 'npc1': [[58, 4], [15, 7], [0, 5], [69, 2], [48, 5], [83, 8]]}"
31,0,105.52109762925308,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [83, 8]], 'npc1': [[58, 7], [65, 1], [72, 5], [45, 8], [87, 6], [60, 6]]}"
31,1,201.94249046999278,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
31,2,201.96954774977198,"{'npc0': [[52, 7], [55, 6], [48, 2], [35, 4], [59, 1], [83, 8]], 'npc1': [[58, 7], [65, 1], [72, 5], [45, 7], [87, 6], [60, 6]]}"
31,3,201.98181228230328,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 1], [59, 1], [81, 6]], 'npc1': [[58, 7], [65, 1], [72, 5], [45, 8], [87, 6], [60, 5]]}"
32,0,104.62195150755275,"{'npc0': [[40, 2], [86, 5], [55, 6], [24, 1], [10, 4], [2, 5]], 'npc1': [[50, 8], [81, 2], [26, 2], [30, 1], [87, 6], [72, 8]]}"
32,1,101.89990820659033,"{'npc0': [[22, 5], [59, 4], [81, 4], [13, 6], [71, 1], [73, 3]], 'npc1': [[1, 5], [15, 2], [76, 2], [41, 3], [67, 3], [60, 6]]}"
32,2,100.97006486375606,"{'npc0': [[18, 2], [16, 1], [28, 2], [78, 5], [25, 7], [55, 4]], 'npc1': [[87, 7], [40, 1], [7, 4], [3, 6], [10, 3], [6, 4]]}"
32,3,206.14998531036736,"{'npc0': [[51, 7], [48, 5], [56, 4], [32, 4], [13, 3], [71, 6]], 'npc1': [[37, 7], [79, 5], [49, 6], [46, 5], [77, 3], [63, 8]]}"
32,4,206.13756271958206,"{'npc0': [[62, 7], [24, 1], [81, 3], [0, 4], [16, 3], [44, 5]], 'npc1': [[40, 4], [48, 7], [9, 3], [55, 2], [84, 3], [9, 3]]}"
32,5,101.07130664748696,"{'npc0': [[88, 2], [10, 2], [32, 2], [78, 4], [77, 6], [73, 2]], 'npc1': [[25, 3], [87, 7], [76, 7], [53, 2], [21, 4], [25, 6]]}"
32,6,61.49198920379787,"{'npc0': [[71, 8], [84, 3], [43, 8], [39, 2], [8, 3], [12, 8]], 'npc1': [[70, 2], [14, 6], [5, 8], [63, 8], [6, 6], [83, 3]]}"
32,7,69.77714845854891,"{'npc0': [[66, 5], [45, 2], [3, 2], [5, 5], [35, 8], [56, 4]], 'npc1': [[2, 8], [54, 3], [17, 3], [0, 2], [86, 6], [49, 4]]}"
33,0,105.06572228027427,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 2], [81, 6]], 'npc1': [[22, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
33,1,103.61246195281798,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 2], [81, 6]], 'npc1': [[22, 7], [65, 1], [72, 5], [35, 4], [87, 6], [60, 6]]}"
33,2,102.76481637624124,"{'npc0': [[52, 7], [48, 6], [48, 2], [45, 8], [59, 1], [74, 6]], 'npc1': [[58, 6], [65, 1], [72, 5], [35, 4], [87, 6], [60, 5]]}"
33,3,102.86469636176575,"{'npc0': [[52, 7], [48, 6], [48, 2], [45, 8], [59, 1], [74, 6]], 'npc1': [[58, 6], [65, 1], [72, 5], [35, 4], [87, 6], [60, 5]]}"
33,4,202.28777969039555,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
34,0,70.14480151295801,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
34,1,201.56200191506827,"{'npc0': [[52, 7], [55, 6], [6, 2], [45, 8], [59, 2], [81, 6]], 'npc1': [[22, 7], [65, 1], [72, 5], [35, 4], [57, 6], [60, 6]]}"
34,2,202.90612502181745,"{'npc0': [[80, 5], [65, 1], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [3, 4], [46, 3], [66, 3], [36, 7], [89, 3]]}"
34,3,206.05077856501038,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 2], [81, 6]], 'npc1': [[22, 7], [49, 5], [72, 5], [35, 4], [87, 6], [60, 6]]}"
34,4,202.28777969039555,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
35,0,105.55730867556719,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 2], [81, 7]], 'npc1': [[22, 7], [49, 5], [72, 5], [35, 4], [87, 6], [60, 6]]}"
35,1,104.07356962271994,"{'npc0': [[80, 5], [65, 1], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [3, 4], [46, 3], [66, 3], [36, 7], [89, 3]]}"
35,2,103.5773253061285,"{'npc0': [[52, 7], [55, 6], [48, 2], [45, 8], [59, 2], [81, 6]], 'npc1': [[22, 7], [3, 4], [72, 5], [35, 4], [87, 6], [60, 6]]}"
35,3,201.9072844192812,"{'npc0': [[80, 5], [65, 1], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
35,4,202.28777969039555,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
36,0,103.87025440954622,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
36,1,202.2315926866251,"{'npc0': [[80, 5], [65, 1], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
36,2,102.71237095486029,"{'npc0': [[39, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[80, 5], [49, 5], [46, 3], [76, 3], [36, 7], [89, 3]]}"
