generation,individual_id,fitness,population_data
36,3,117.92650142517392,"{'npc0': [[54, 3], [65, 1], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
36,4,202.28777969039555,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
37,0,102.86473044837838,"{'npc0': [[79, 6], [53, 8], [44, 1], [48, 5], [45, 2], [68, 3]], 'npc1': [[21, 8], [89, 4], [37, 7], [39, 7], [46, 3], [8, 3]]}"
37,1,103.68362205734252,"{'npc0': [[12, 8], [36, 8], [68, 6], [77, 5], [43, 2], [47, 4]], 'npc1': [[28, 1], [65, 1], [17, 4], [63, 4], [85, 4], [38, 7]]}"
37,2,65.17728991615557,"{'npc0': [[40, 3], [23, 8], [48, 4], [39, 1], [88, 3], [67, 7]], 'npc1': [[1, 1], [75, 6], [12, 2], [5, 4], [66, 7], [61, 8]]}"
37,3,63.579630736329385,"{'npc0': [[31, 3], [33, 3], [34, 8], [67, 2], [88, 6], [75, 5]], 'npc1': [[28, 8], [8, 5], [22, 1], [70, 2], [11, 5], [35, 1]]}"
37,4,206.04115003077203,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
37,5,65.82099206965434,"{'npc0': [[34, 7], [41, 4], [84, 2], [43, 1], [74, 4], [7, 5]], 'npc1': [[61, 3], [64, 4], [11, 3], [50, 1], [59, 1], [19, 7]]}"
37,6,64.01482829704196,"{'npc0': [[53, 2], [77, 3], [61, 4], [71, 2], [73, 2], [20, 8]], 'npc1': [[81, 3], [49, 5], [15, 3], [74, 8], [46, 5], [23, 8]]}"
37,7,102.87752849815487,"{'npc0': [[67, 5], [47, 1], [49, 2], [44, 4], [14, 4], [40, 6]], 'npc1': [[64, 6], [18, 5], [89, 2], [27, 5], [24, 5], [70, 6]]}"
38,0,101.4604842702143,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [15, 7], [44, 4], [35, 5], [69, 4]]}"
38,1,109.61156152713838,"{'npc0': [[12, 8], [36, 7], [68, 6], [77, 5], [43, 2], [47, 4]], 'npc1': [[28, 1], [65, 1], [17, 4], [63, 4], [85, 4], [38, 7]]}"
38,2,207.1127525876389,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
38,3,103.57926054360892,"{'npc0': [[12, 8], [36, 8], [68, 6], [77, 5], [43, 2], [47, 4]], 'npc1': [[28, 1], [65, 1], [17, 4], [63, 4], [85, 4], [38, 7]]}"
38,4,206.04115003077203,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
38,5,65.82099206965434,"{'npc0': [[34, 7], [41, 4], [84, 2], [43, 1], [74, 4], [7, 5]], 'npc1': [[61, 3], [64, 4], [11, 3], [50, 1], [59, 1], [19, 7]]}"
38,6,64.01482829704196,"{'npc0': [[53, 2], [77, 3], [61, 4], [71, 2], [73, 2], [20, 8]], 'npc1': [[81, 3], [49, 5], [15, 3], [74, 8], [46, 5], [23, 8]]}"
38,7,102.87752849815487,"{'npc0': [[67, 5], [47, 1], [49, 2], [44, 4], [14, 4], [40, 6]], 'npc1': [[64, 6], [18, 5], [89, 2], [27, 5], [24, 5], [70, 6]]}"
39,0,101.37830265373867,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [15, 7], [44, 4], [35, 5], [69, 4]]}"
39,1,110.99706818773404,"{'npc0': [[12, 8], [36, 7], [68, 6], [77, 5], [43, 2], [47, 4]], 'npc1': [[28, 1], [65, 1], [17, 4], [63, 4], [85, 4], [38, 7]]}"
39,2,206.65577232565562,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
39,3,103.60738248468543,"{'npc0': [[12, 8], [36, 8], [68, 6], [77, 5], [43, 2], [47, 4]], 'npc1': [[28, 1], [65, 1], [17, 4], [63, 4], [85, 4], [38, 7]]}"
39,4,206.04115003077203,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
39,5,65.82099206965434,"{'npc0': [[34, 7], [41, 4], [84, 2], [43, 1], [74, 4], [7, 5]], 'npc1': [[61, 3], [64, 4], [11, 3], [50, 1], [59, 1], [19, 7]]}"
39,6,64.01482829704196,"{'npc0': [[53, 2], [77, 3], [61, 4], [71, 2], [73, 2], [20, 8]], 'npc1': [[81, 3], [49, 5], [15, 3], [74, 8], [46, 5], [23, 8]]}"
39,7,102.87752849815487,"{'npc0': [[67, 5], [47, 1], [49, 2], [44, 4], [14, 4], [40, 6]], 'npc1': [[64, 6], [18, 5], [89, 2], [27, 5], [24, 5], [70, 6]]}"
40,0,106.46678101456239,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
40,1,206.68341361435444,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
40,2,205.88730064357225,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [28, 3]], 'npc1': [[12, 4], [47, 8], [37, 8], [44, 4], [35, 5], [69, 4]]}"
40,3,206.62708960978625,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
40,4,206.04115003077203,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
40,5,65.82099206965434,"{'npc0': [[34, 7], [41, 4], [84, 2], [43, 1], [74, 4], [7, 5]], 'npc1': [[61, 3], [64, 4], [11, 3], [50, 1], [59, 1], [19, 7]]}"
40,6,64.01482829704196,"{'npc0': [[53, 2], [77, 3], [61, 4], [71, 2], [73, 2], [20, 8]], 'npc1': [[81, 3], [49, 5], [15, 3], [74, 8], [46, 5], [23, 8]]}"
40,7,102.87752849815487,"{'npc0': [[67, 5], [47, 1], [49, 2], [44, 4], [14, 4], [40, 6]], 'npc1': [[64, 6], [18, 5], [89, 2], [27, 5], [24, 5], [70, 6]]}"
41,0,101.37206374521188,"{'npc0': [[65, 7], [28, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
41,1,207.02477070264297,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
41,2,206.71026642685595,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [23, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
41,3,206.29853492902294,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
41,4,206.04115003077203,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
41,5,65.82099206965434,"{'npc0': [[34, 7], [41, 4], [84, 2], [43, 1], [74, 4], [7, 5]], 'npc1': [[61, 3], [64, 4], [11, 3], [50, 1], [59, 1], [19, 7]]}"
41,6,64.01482829704196,"{'npc0': [[53, 2], [77, 3], [61, 4], [71, 2], [73, 2], [20, 8]], 'npc1': [[81, 3], [49, 5], [15, 3], [74, 8], [46, 5], [23, 8]]}"
41,7,102.87752849815487,"{'npc0': [[67, 5], [47, 1], [49, 2], [44, 4], [14, 4], [40, 6]], 'npc1': [[64, 6], [18, 5], [89, 2], [27, 5], [24, 5], [70, 6]]}"
42,0,101.22624055754747,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
42,1,206.08558045420375,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [23, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
42,2,206.62455140137965,"{'npc0': [[65, 7], [23, 8], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
42,3,206.46693363276992,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [36, 2], [37, 7], [44, 4], [35, 5], [69, 4]]}"
42,4,206.04115003077203,"{'npc0': [[65, 7], [36, 2], [30, 5], [78, 7], [63, 2], [72, 3]], 'npc1': [[12, 4], [47, 8], [37, 7], [44, 4], [35, 5], [69, 4]]}"
42,5,65.82099206965434,"{'npc0': [[34, 7], [41, 4], [84, 2], [43, 1], [74, 4], [7, 5]], 'npc1': [[61, 3], [64, 4], [11, 3], [50, 1], [59, 1], [19, 7]]}"
42,6,64.01482829704196,"{'npc0': [[53, 2], [77, 3], [61, 4], [71, 2], [73, 2], [20, 8]], 'npc1': [[81, 3], [49, 5], [15, 3], [74, 8], [46, 5], [23, 8]]}"
42,7,102.87752849815487,"{'npc0': [[67, 5], [47, 1], [49, 2], [44, 4], [14, 4], [40, 6]], 'npc1': [[64, 6], [18, 5], [89, 2], [27, 5], [24, 5], [70, 6]]}"
43,0,107.5381896092657,"{'npc0': [[5, 2], [13, 6], [73, 6], [55, 7], [81, 7], [61, 5]], 'npc1': [[6, 5], [66, 2], [56, 2], [53, 4], [58, 3], [1, 3]]}"
43,1,102.86653580033781,"{'npc0': [[51, 5], [73, 1], [82, 2], [15, 7], [61, 8], [33, 6]], 'npc1': [[4, 8], [70, 1], [57, 7], [63, 4], [16, 1], [44, 2]]}"
43,2,100.34065656162328,"{'npc0': [[4, 3], [28, 6], [78, 4], [31, 3], [33, 1], [46, 5]], 'npc1': [[35, 6], [83, 2], [69, 2], [65, 8], [65, 3], [37, 5]]}"
43,3,61.641602285104206,"{'npc0': [[8, 3], [67, 6], [23, 3], [30, 4], [86, 2], [76, 5]], 'npc1': [[66, 4], [22, 7], [37, 1], [48, 3], [49, 1], [49, 2]]}"
43,4,103.35893318130246,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
43,5,54.27642722204074,"{'npc0': [[3, 2], [43, 7], [69, 4], [80, 2], [77, 3], [89, 7]], 'npc1': [[69, 2], [51, 5], [39, 2], [13, 2], [68, 5], [72, 1]]}"
43,6,59.874132214517104,"{'npc0': [[52, 2], [21, 2], [84, 6], [71, 2], [42, 3], [41, 3]], 'npc1': [[46, 1], [34, 2], [43, 6], [55, 1], [40, 7], [57, 8]]}"
43,7,62.04364001199939,"{'npc0': [[49, 8], [41, 7], [82, 1], [71, 8], [33, 6], [22, 8]], 'npc1': [[23, 8], [26, 1], [65, 2], [16, 6], [87, 3], [51, 6]]}"
44,0,104.50421161562629,"{'npc0': [[5, 2], [13, 6], [73, 6], [55, 7], [81, 7], [61, 5]], 'npc1': [[6, 5], [66, 2], [56, 2], [53, 4], [58, 3], [1, 3]]}"
44,1,208.68709184281627,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
44,2,205.1336205408028,"{'npc0': [[5, 2], [13, 6], [73, 6], [55, 7], [81, 7], [61, 5]], 'npc1': [[6, 5], [81, 8], [56, 2], [53, 4], [58, 3], [1, 3]]}"
44,3,68.74517195722248,"{'npc0': [[64, 2], [66, 2], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [88, 7], [84, 2], [66, 5]]}"
44,4,103.35893318130246,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
44,5,54.27642722204074,"{'npc0': [[3, 2], [43, 7], [69, 4], [80, 2], [77, 3], [89, 7]], 'npc1': [[69, 2], [51, 5], [39, 2], [13, 2], [68, 5], [72, 1]]}"
44,6,59.874132214517104,"{'npc0': [[52, 2], [21, 2], [84, 6], [71, 2], [42, 3], [41, 3]], 'npc1': [[46, 1], [34, 2], [43, 6], [55, 1], [40, 7], [57, 8]]}"
44,7,62.04364001199939,"{'npc0': [[49, 8], [41, 7], [82, 1], [71, 8], [33, 6], [22, 8]], 'npc1': [[23, 8], [26, 1], [65, 2], [16, 6], [87, 3], [51, 6]]}"
45,0,207.42578390104592,"{'npc0': [[5, 2], [13, 6], [73, 6], [55, 7], [81, 7], [61, 5]], 'npc1': [[6, 5], [66, 2], [56, 2], [53, 4], [58, 3], [1, 3]]}"
45,1,208.15489939981245,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
45,2,207.02422127674072,"{'npc0': [[5, 2], [13, 6], [73, 6], [55, 7], [81, 7], [61, 5]], 'npc1': [[6, 5], [81, 8], [56, 2], [53, 4], [58, 3], [1, 3]]}"
45,3,103.29954731894998,"{'npc0': [[64, 2], [66, 2], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [88, 7], [84, 2], [66, 5]]}"
45,4,103.35893318130246,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
45,5,54.27642722204074,"{'npc0': [[3, 2], [43, 7], [69, 4], [80, 2], [77, 3], [89, 7]], 'npc1': [[69, 2], [51, 5], [39, 2], [13, 2], [68, 5], [72, 1]]}"
45,6,59.874132214517104,"{'npc0': [[52, 2], [21, 2], [84, 6], [71, 2], [42, 3], [41, 3]], 'npc1': [[46, 1], [34, 2], [43, 6], [55, 1], [40, 7], [57, 8]]}"
45,7,62.04364001199939,"{'npc0': [[49, 8], [41, 7], [82, 1], [71, 8], [33, 6], [22, 8]], 'npc1': [[23, 8], [26, 1], [65, 2], [16, 6], [87, 3], [51, 6]]}"
46,0,202.3508623275157,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
46,1,203.9626738047157,"{'npc0': [[5, 2], [13, 6], [73, 6], [55, 7], [81, 7], [61, 5]], 'npc1': [[6, 5], [66, 2], [56, 2], [53, 4], [58, 3], [1, 3]]}"
46,2,66.17830771242463,"{'npc0': [[64, 2], [81, 1], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [56, 2], [65, 7], [84, 2], [66, 5]]}"
46,3,102.90067922029739,"{'npc0': [[5, 2], [13, 6], [73, 6], [55, 7], [81, 7], [61, 5]], 'npc1': [[6, 5], [66, 2], [43, 8], [53, 4], [58, 3], [1, 3]]}"
46,4,103.35893318130246,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
46,5,54.27642722204074,"{'npc0': [[3, 2], [43, 7], [69, 4], [80, 2], [77, 3], [89, 7]], 'npc1': [[69, 2], [51, 5], [39, 2], [13, 2], [68, 5], [72, 1]]}"
46,6,59.874132214517104,"{'npc0': [[52, 2], [21, 2], [84, 6], [71, 2], [42, 3], [41, 3]], 'npc1': [[46, 1], [34, 2], [43, 6], [55, 1], [40, 7], [57, 8]]}"
46,7,62.04364001199939,"{'npc0': [[49, 8], [41, 7], [82, 1], [71, 8], [33, 6], [22, 8]], 'npc1': [[23, 8], [26, 1], [65, 2], [16, 6], [87, 3], [51, 6]]}"
47,0,106.37369902863108,"{'npc0': [[5, 2], [13, 6], [73, 6], [54, 7], [81, 7], [61, 5]], 'npc1': [[6, 5], [14, 2], [56, 2], [53, 4], [58, 3], [1, 3]]}"
47,1,108.24543071753534,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
47,2,104.74986465537573,"{'npc0': [[5, 2], [13, 6], [73, 6], [55, 7], [81, 7], [30, 3]], 'npc1': [[6, 5], [66, 2], [56, 2], [53, 4], [58, 3], [1, 3]]}"
47,3,201.78409398096534,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [22, 5]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
47,4,103.35893318130246,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
47,5,54.27642722204074,"{'npc0': [[3, 2], [43, 7], [69, 4], [80, 2], [77, 3], [89, 7]], 'npc1': [[69, 2], [51, 5], [39, 2], [13, 2], [68, 5], [72, 1]]}"
47,6,59.874132214517104,"{'npc0': [[52, 2], [21, 2], [84, 6], [71, 2], [42, 3], [41, 3]], 'npc1': [[46, 1], [34, 2], [43, 6], [55, 1], [40, 7], [57, 8]]}"
47,7,62.04364001199939,"{'npc0': [[49, 8], [41, 7], [82, 1], [71, 8], [33, 6], [22, 8]], 'npc1': [[23, 8], [26, 1], [65, 2], [16, 6], [87, 3], [51, 6]]}"
48,0,211.68731330453775,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [3, 5]], 'npc1': [[10, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
48,1,65.38479060105851,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 2]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
48,2,66.74213256296079,"{'npc0': [[64, 2], [81, 8], [43, 8], [11, 1], [2, 4], [22, 5]], 'npc1': [[70, 5], [66, 2], [43, 8], [23, 7], [84, 2], [66, 5]]}"
48,3,66.81514557351731,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [26, 7], [65, 7], [84, 2], [66, 5]]}"
48,4,103.35893318130246,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
48,5,54.27642722204074,"{'npc0': [[3, 2], [43, 7], [69, 4], [80, 2], [77, 3], [89, 7]], 'npc1': [[69, 2], [51, 5], [39, 2], [13, 2], [68, 5], [72, 1]]}"
48,6,59.874132214517104,"{'npc0': [[52, 2], [21, 2], [84, 6], [71, 2], [42, 3], [41, 3]], 'npc1': [[46, 1], [34, 2], [43, 6], [55, 1], [40, 7], [57, 8]]}"
48,7,62.04364001199939,"{'npc0': [[49, 8], [41, 7], [82, 1], [71, 8], [33, 6], [22, 8]], 'npc1': [[23, 8], [26, 1], [65, 2], [16, 6], [87, 3], [51, 6]]}"
49,0,202.9066584072005,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [34, 5]], 'npc1': [[10, 5], [66, 2], [43, 8], [65, 7], [63, 2], [66, 5]]}"
49,1,67.41336059814175,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [66, 2], [43, 8], [65, 6], [84, 2], [66, 5]]}"
49,2,67.3075326569941,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 2], [2, 4], [3, 5]], 'npc1': [[44, 5], [66, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
49,3,65.51818009568125,"{'npc0': [[64, 2], [81, 8], [59, 7], [83, 1], [2, 4], [30, 3]], 'npc1': [[70, 5], [56, 2], [43, 8], [65, 7], [84, 2], [66, 5]]}"
50,0,102.88079591201549,"{'npc0': [[1, 3], [89, 4], [62, 7], [89, 7], [12, 6], [67, 4]], 'npc1': [[66, 6], [57, 7], [28, 1], [42, 3], [71, 1], [45, 3]]}"
50,1,203.10679264069125,"{'npc0': [[38, 5], [53, 1], [28, 4], [70, 4], [41, 8], [88, 4]], 'npc1': [[48, 3], [65, 3], [21, 7], [44, 5], [25, 8], [27, 5]]}"
50,2,102.86513712976156,"{'npc0': [[61, 6], [8, 2], [31, 5], [32, 6], [87, 6], [0, 5]], 'npc1': [[29, 8], [80, 3], [37, 1], [30, 2], [64, 2], [17, 2]]}"
50,3,102.9060707472394,"{'npc0': [[20, 5], [57, 2], [45, 6], [17, 3], [81, 3], [26, 4]], 'npc1': [[20, 5], [57, 7], [85, 3], [15, 8], [52, 4], [6, 3]]}"
50,4,101.3060143041109,"{'npc0': [[67, 7], [18, 7], [80, 4], [77, 5], [17, 3], [87, 8]], 'npc1': [[20, 2], [19, 8], [7, 7], [23, 4], [53, 8], [23, 2]]}"
50,5,103.86118659045606,"{'npc0': [[5, 6], [84, 5], [24, 5], [2, 7], [85, 5], [62, 4]], 'npc1': [[46, 4], [26, 2], [71, 3], [47, 8], [24, 7], [19, 7]]}"
50,6,62.2562076475209,"{'npc0': [[34, 2], [52, 8], [32, 6], [41, 4], [86, 1], [4, 5]], 'npc1': [[63, 3], [30, 7], [43, 3], [19, 3], [59, 4], [75, 4]]}"
50,7,60.43843285670346,"{'npc0': [[42, 3], [33, 3], [53, 1], [21, 4], [27, 5], [66, 1]], 'npc1': [[15, 4], [2, 6], [6, 4], [69, 1], [68, 8], [34, 6]]}"
51,0,203.72274576480322,"{'npc0': [[64, 2], [52, 8], [26, 7], [83, 1], [2, 4], [3, 5]], 'npc1': [[10, 5], [66, 2], [43, 8], [65, 7], [84, 3], [66, 5]]}"
51,1,103.3462985082285,"{'npc0': [[64, 2], [52, 8], [26, 7], [83, 1], [2, 4], [3, 5]], 'npc1': [[10, 5], [66, 2], [43, 8], [65, 7], [84, 3], [66, 5]]}"
51,2,102.55020139019729,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [8, 5]], 'npc1': [[10, 5], [66, 2], [43, 7], [65, 7], [84, 3], [66, 5]]}"
51,3,65.9346387342514,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [8, 5]], 'npc1': [[10, 5], [66, 2], [43, 7], [65, 7], [84, 3], [66, 5]]}"
51,4,202.44339216528425,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
52,0,202.18944094578643,"{'npc0': [[64, 2], [52, 8], [26, 7], [83, 1], [2, 4], [3, 5]], 'npc1': [[10, 5], [66, 2], [43, 8], [65, 7], [84, 3], [66, 5]]}"
52,1,107.12223320937422,"{'npc0': [[64, 2], [52, 8], [26, 7], [83, 1], [2, 4], [3, 5]], 'npc1': [[10, 5], [66, 2], [43, 8], [65, 7], [84, 3], [66, 5]]}"
52,2,63.40338269180415,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [8, 5]], 'npc1': [[10, 5], [66, 2], [43, 7], [65, 7], [84, 3], [66, 5]]}"
52,3,63.67027534968088,"{'npc0': [[64, 2], [81, 8], [26, 7], [83, 1], [2, 4], [8, 5]], 'npc1': [[10, 5], [66, 2], [43, 7], [65, 7], [84, 3], [66, 5]]}"
52,4,201.9734023434234,"{'npc0': [[80, 5], [3, 4], [69, 5], [23, 7], [36, 7], [17, 8]], 'npc1': [[54, 3], [49, 5], [46, 3], [66, 3], [36, 7], [89, 3]]}"
